,Empresa,RMSE_knn,RMSE_xgb,RMSE_ARIMA,RMSE_RF,RMSE_Lasso
362,Ret Part,1.4697963973954837e-05,1.3445482960025473e-05,1.6114983536210136e-05,1.3685041787805013e-05,1.3445858113223305e-05
363,Rio Gde Ener,0.0011148730590018223,0.0010843145002601188,0.001281916053674557,0.0008479984561109518,0.0010843144189324196
364,Riosulense,9.420300816666418e-05,0.0001005577346661172,0.0001075609634662342,8.950305293088817e-05,0.00010055630515835593
365,Rni,0.0005292000669375299,0.00046982603653032446,0.0006489820104516458,0.0004040631871805447,0.000469826539691184
366,Rodobens,0.0023666098108880884,0.002114176457466108,0.0027611511190377236,0.0020675402939220548,0.002114178376906053
367,Romi,0.00020822910212297136,0.00020471567188515565,0.00023045407776942482,0.0001594657220489692,0.000204716070382489
368,Rossi Resid,0.0022002306303825535,0.002337561901615763,0.0024564314610629424,0.0020559623621980625,0.0023375616059448387
369,Rumo Log,0.0335165153461562,0.03209774493233953,0.04229560119023292,0.032189857288007634,0.032097738416771084
370,Rumo S.A.,0.007082500147231263,0.009040026094160927,0.010027015148629826,0.007866920861495246,0.009040026982697461
371,SLC Agricola,0.0022929607866256046,0.002426247715208496,0.0028415895165015735,0.0017677498590829175,0.002426246583631851
372,SPturis,3.796415068133043e-05,4.271617447212136e-05,4.4042144248958714e-05,3.9960755258937886e-05,4.271648699128378e-05
373,Sabesp,0.008622562731287675,0.01019798402917582,0.01059186543130517,0.008599565926226595,0.010197986712431224
374,Safira Energ,0.00010473454641011659,9.841717948764265e-05,0.00012599018106500715,9.939834700539135e-05,9.841696580903026e-05
375,Sanepar,0.0014723110058365925,0.0015227953917841739,0.0024851889809335147,0.0012756988663075357,0.0015227966403795357
376,Santanense,0.0001374939437898657,0.00012532825140741484,0.00014719801854123012,9.852983799936737e-05,0.0001253282035370847
377,Santos Bras,5.872019340303954e-05,0.00010705593623772859,7.569432188388052e-05,0.00010146502112116411,0.00010705154403441717
378,Santos Brp,0.0021209721370208804,0.002152090539330698,0.0023782390378957814,0.0019230766388718954,0.00215209080354637
379,Sao Carlos,0.0007928809456525548,0.0007396800628700188,0.0007616469551279759,0.000590565673556161,0.0007396791862206982
380,Sao Martinho,0.005069076801994169,0.006382451258984435,0.007222813647805884,0.00478140359623682,0.006382453185199652
381,Saraiva Livr,0.0007250488752021248,0.0006199362541421408,0.0010796676999469048,0.0005453774487583278,0.0006199382090041819
382,Sauipe,3.7021229110260166e-05,4.3688159654670776e-05,6.000209942847651e-05,4.290835626585227e-05,4.368644649734854e-05
383,Schulz,0.0003412500271999486,0.0003299453523421872,0.00036830030156858424,0.00022651210309265594,0.00032994397141428584
384,Selectpart,8.622593869753812e-07,9.761227466637384e-07,4.0013674262804674e-07,1.1190255742304588e-06,9.724902956066368e-07
385,Sequoia Log,0.0009944795582972788,0.0009496365129980343,0.0013273635821940495,0.0009679483525669877,0.0009496337484556637
386,Ser Educa,0.0008331374402589234,0.0007412693864951828,0.0008700155667250886,0.000542558227531932,0.0007412701775527492
387,Serena,0.0034532232250417713,0.0032258209995127867,0.003798370151569739,0.0027050837303874333,0.0032258215563729215
388,Sergen,0.01163111580775927,0.011611283470723483,0.01161038033198954,0.011600093998628167,0.011611289286522808
389,Sid Nacional,0.008299074202182469,0.011841844672926068,0.012828085672473398,0.009204658653970563,0.011841844959902677
390,Simpar,0.007976386020030061,0.009478528389045587,0.010520548888550073,0.007121382447801636,0.009478526901662648
391,Sinqia,0.000550128223367078,0.0004964394793236633,0.0005650880285710388,0.0004744229865277232,0.0004964363709339247
392,Smart Fit,0.004009110748411508,0.004199261069943825,0.005504846232447715,0.004382855584305961,0.004199262762132065
393,Smiles,0.001601332956859404,0.001541457980470561,0.0016972560091368513,0.001258774708894324,0.0015414584395063904
394,Somos Educa,0.0014644197179497674,0.0014014986981304033,0.0018650305584512418,0.0013946142175013817,0.0014014989305783745
395,Sondotecnica,5.82485387207709e-05,5.5601786223901066e-05,0.00011078476362816343,5.079544824022023e-05,5.559947215920031e-05
396,Souza Cruz,0.002227515574220055,0.0019228542800386798,0.0010732774385731315,0.0018784384892118343,0.0019228558759893828
397,Springer,4.594212058348318e-05,4.4176870395310526e-05,5.727222280282898e-05,4.193706131625246e-05,4.417677491337635e-05
398,Springs,0.0006557886056743142,0.000561009314539789,0.0006840954456407097,0.0004938666612583963,0.0005610081414231519
399,Stara,0.0001282020921639198,0.00011940890239860916,0.0001654389633720426,0.00011121937953333988,0.00011940707659362951
400,Statkraft,0.0017113591511832118,0.0016464943546927815,0.0016923649161497082,0.0014336235412915584,0.0016464922447947377
401,Sudeste S/A,2.4423764141964843e-07,2.848233938775153e-07,4.293025011979579e-07,1.8208443862161718e-07,2.851284134961086e-07
402,Sul 116 Part,7.571849529471035e-06,7.128514684145276e-06,1.2540446468824073e-05,6.885118754001197e-06,7.125683129592825e-06
403,Sultepa,0.00010472577542186373,0.0001009154178966028,0.00015880156224459363,8.857119350808075e-05,0.00010091561335347106
404,Suzano Hold,0.02173369572955841,0.025882475993011935,0.03539126115903064,0.022889024786120742,0.025882475845141358
405,Suzano S.A.,0.02056999723529443,0.025696433973811685,0.03650597255047437,0.02212101494017235,0.025696434194878864
406,Syn Prop Tec,0.0025487331188140338,0.0027797223789160163,0.003180972881922213,0.002216706053487987,0.002779722552951393
407,TC,0.00024267304867066748,0.0003964995051125136,0.00012873014139758014,0.000462486051620787,0.0003964946870168866
408,Taesa,0.002655360637997269,0.0028182244688620896,0.002968920384184564,0.0019624474793213027,0.0028182239488620756
409,Tam S/A,0.0020917395432013455,0.0023784195722950673,0.0023258371019940077,0.002304376492024305,0.0023784304335468485
410,Taurus Armas,0.0005406004593909165,0.0005286744612414488,0.0005930514343771943,0.00044454972524758066,0.000528674982783092
411,Technos,0.00013448295298155172,0.00013244895200896782,0.0001362399490253062,0.00012182676614855968,0.00013244788696044617
412,Tecnisa,0.0008728502594388365,0.0008581339863310877,0.0010923527030941035,0.0007551397520898941,0.0008581326846971263
413,Tectoy,3.381679243270932e-05,3.5260979076202834e-05,4.4785863802061854e-05,3.4233282481747983e-05,3.525711443456459e-05
414,Tegma,0.0003406523133139795,0.00030504498547567055,0.0003859496949521216,0.0002786911405359857,0.0003050453375036748
415,Tegra Incorp,0.0015874319103334146,0.0016832603629739185,0.0021279975848454776,0.0016836206010975195,0.0016832620310838573
416,Tekno,4.125137660761674e-05,3.509919455099109e-05,3.88709852995685e-05,3.0405551032557614e-05,3.509964544545013e-05
417,Tele Nort Cl,0.0020700769493370054,0.00211941417211054,0.009269969267971473,0.0020173677675323293,0.0021194127728221776
418,Telebras,0.0007847134982109001,0.0007687081751073079,0.0010045766827810221,0.0006661735754783497,0.0007687091922071692
419,Telef Brasil,0.03018469073139655,0.03658967447713879,0.046106805409557854,0.033548722099715544,0.03658967619186188
420,Telemar,0.024179590005878663,0.026166204165237072,0.016605252303239674,0.027082904194128374,0.0261661937638243
421,Telemar N L,0.020047993401141245,0.02207323024188507,0.02112779257398483,0.02281949450045223,0.022073233548361285
422,Telinvest,9.545188382114674e-06,8.90140518440781e-06,1.2113726510167468e-05,8.886043726839982e-06,8.901197166233322e-06
423,Tempo Part,0.00037316960541812884,0.00033281631197199543,0.00042506731641176176,0.00033600834209097176,0.00033281668809405953
424,Tenda,0.0012348450376221197,0.0011694892275812983,0.0013876938466903434,0.0010506203488467568,0.0011694886046953131
425,Tereos,0.003825430563498204,0.005503510599356518,0.006187835304081265,0.00471106489874886,0.005503508815848343
426,Terrasantapa,0.001365314314665336,0.0012421516175859485,0.0016031572271411275,0.0011839433936974655,0.0012421544262376514
427,Tim,0.006360415249656455,0.008388628932954337,0.009084055449951995,0.006865457021686135,0.00838863056402552
428,Time For Fun,9.865071901441608e-05,0.00010375505917345535,0.00014418590523865448,0.00010152799589246754,0.00010375159317236763
429,Totvs,0.0018975791007538013,0.0017860820785059073,0.002039469782506738,0.0014700548567150556,0.0017860823679437397
430,Track Field,0.00010738541242998341,0.000136718188057773,8.174481349668842e-05,0.00013487279434377353,0.0001367207318170046
431,Trevisa,2.0856042176826398e-05,2.2067525379936947e-05,2.4091576652876773e-05,1.908365091829424e-05,2.206847571008031e-05
432,Trisul,0.000661650180931655,0.0005826910963526935,0.0008329928267200992,0.0005568851450405891,0.000582694160368794
433,Triunfo Part,0.0013813575000868055,0.001450627389564693,0.001886043598050007,0.001186393060767621,0.0014506268558280805
434,Tupy,0.001839282492339382,0.0016239571953668454,0.0018433941606968442,0.0011560734939210465,0.001623956573808296
435,Ultrapar,0.004648435280792986,0.005166080914033656,0.005550289027547577,0.0036054277530459503,0.005166080876443221
436,Unicasa,8.729869568133211e-05,8.126931669264907e-05,6.823749538019043e-05,8.392151475827936e-05,8.126782394732037e-05
437,Unifique,0.0004485277022630434,0.000659715722490843,0.0005215466066894692,0.00056877527087011,0.0006597188263450946
438,Unipar,0.0014594147379493165,0.0014605621573487348,0.0016793431300533876,0.0012247696532726384,0.001460563075302258
439,Uol,0.0010146656516425356,0.0011348645032407095,0.002071141637061458,0.001108318625856969,0.0011348645223056494
440,Uptick,3.755020855900078e-05,3.731941237614085e-05,3.8913076729109975e-05,3.146351588741402e-05,3.731936319177948e-05
441,Usin C Pinto,0.001148159583488147,0.0011149467346369625,0.0016061194533357303,0.0012124096477260488,0.0011149414097076536
442,VBC Energia,0.0015929222060948464,0.0016756646164288011,0.0020633965498317646,0.0016824076032971702,0.0016756756635725731
443,Vale,0.04941076346249217,0.08428819789608806,0.09588120945295943,0.06741738861997235,0.0865577120268012
444,Valefert,0.0038788435402387633,0.003878838143667407,0.0007417127824992931,0.004783902563345099,0.0038788435402387633
445,Valid,0.0009558997732293719,0.0008836928968630198,0.0011112115817698096,0.0006753247685884142,0.0008836925679142326
446,Vamos,0.006654204371927847,0.007075061415782831,0.007544709000684052,0.006555214628051679,0.007075065560288055
447,Veste,0.0007266675312233697,0.000687669115582544,0.0008053885675463203,0.0005912059938554488,0.0006876708951660237
448,Vibra,0.009009256652911522,0.010162796780910985,0.012490279724049248,0.00855960495064223,0.010162798538134956
449,Vicunha Text,0.000433126851803036,0.0004141900573560553,0.0006018425851735891,0.0004150601248032164,0.00041418484129562876
450,Vigor Food,0.0013153436791521601,0.0016567644420303336,0.003643390236216602,0.001576278803215299,0.0016567666131985116
451,Vitrueduca,0.0020046381544175174,0.0020896881632524768,0.002373434001987869,0.0020685426573701367,0.0020896869178565706
452,Vittia,0.0002567704830985641,0.0002603762964819775,0.00036900359721201597,0.00026510370035172246,0.00026037138412982557
453,Vivara S.A.,0.00036994283839921204,0.0004008225579603746,0.00030884254383287596,0.00042814741910433677,0.00040082137208444387
454,Viveo,0.002840700381559586,0.0027130296125220253,0.0031449978020395364,0.0026868023956457794,0.0027130278171249404
455,Viver,0.0005206513160792907,0.0005020268290925631,0.000445494616813108,0.00044000589621370973,0.0005020249079602529
456,Vivo,0.004744491887456485,0.005240505106585823,0.007716980377113433,0.00507922744867345,0.005240514662810345
457,Vulcabras,0.00030756131335981973,0.00031955666934279476,0.00043567186810043095,0.00024618647907071665,0.0003195571111786447
458,Wdc Networks,0.0007477885846018642,0.0007671668322943873,0.0011196694145308595,0.0007547230434250849,0.0007671664672290862
459,Weg,0.0033316178112072826,0.003718902166922973,0.0036761122035935535,0.002781580854525232,0.00371889995061355
460,Wembley,0.00038134472954250983,0.00040178722643639234,0.0005881520543454888,0.00036692274711087804,0.00040178563188760825
461,Westwing,2.5631881930608254e-05,2.2990631959569715e-05,3.8487859052613095e-05,2.3280153990332707e-05,2.299931341158721e-05
462,Wetzel S/A,0.00012699579137617005,0.00011244599945277354,8.650753417173423e-05,0.00011767704445596317,0.00011244806738429467
463,Whirlpool,0.0018095078316773866,0.0019489462450490837,0.002612972770735714,0.0016207976939302084,0.0019489438793883374
464,Wilson Sons,0.00120361496879823,0.0011871169414585869,0.0013535854375495901,0.0008511697378868442,0.0011871162175673456
465,Wlm Ind Com,0.0002322973115047219,0.00021984169171347076,0.00036793779093051714,0.000174431852156935,0.0002198420082991423
466,Yara Brasil,0.0012389451264088022,0.0017045421848738643,0.00021214472579076854,0.0021542498217795537,0.00170454481084598
467,Ybyra S/A,9.074867420377188e-05,9.302780770913562e-05,0.00011178341244220708,9.267640892870007e-05,9.302932379963156e-05
468,Yduqs Part,0.0020294602627350215,0.00208638708964095,0.0021098896552839827,0.0015619304160451788,0.002086387521039947
469,Zain Part,3.884824573141543e-08,2.9906558396408656e-08,6.446388289838012e-08,4.0181803939720595e-08,3.884824573141543e-08
470,Zamp S.A.,0.0012923125852336297,0.0012108913792954405,0.001465064568491849,0.0010216019263326354,0.001210889157969568
